,genre,artist,track,track_id,popularity,danceability,instrumentalness,favorite,prediction
139202,Reggaeton,R.K.M & Ken-Y,Tonta,5ZjJT7BB8OoVjyRZRYGen8,68,0.6709999999999999,0.000517,0,1
139222,Reggaeton,Daddy Yankee,Tu Príncipe,0Q7ZM15J0cJA9rd7pQYdRq,70,0.7709999999999999,2.01e-05,0,1
139223,Reggaeton,De La Ghetto,Sensacion Del Bloque,5clFSlfkCRlhnH1cAQjSBi,67,0.7090000000000001,0.0,0,1
139235,Reggaeton,Wisin & Yandel,La Luz,53Zjas25qARnEB1mCtlsQH,71,0.794,0.0,0,1
139239,Reggaeton,Nicky Jam,El Amante - Remix,04f13iELcsYpY2yeLiAcfq,66,0.8029999999999999,0.0,0,1
139249,Reggaeton,"Gotay ""El Autentiko""",Yo Me La Robé,1PpDb6Yvz49PEz2V1bYgDf,68,0.82,0.00011499999999999999,0,1
139262,Reggaeton,R.K.M & Ken-Y,Igual Que Ayer,2WHctubxf8LzrGr62cLz3d,65,0.7879999999999999,0.0,0,1
139269,Reggaeton,Wisin,Quisiera Alejarme (feat. Ozuna & CNCO) - Remix,4khRdk0vpLBWzGu41Fd7Rl,70,0.6629999999999999,0.0,0,1
139295,Reggaeton,Cosculluela,Te Busco,2M2WWJE863upPYUrzCRjN6,65,0.677,0.0,0,1
139299,Reggaeton,Bryant Myers,Secreto,6Sd27EbAI0YVvIKhCJKGac,65,0.6659999999999999,0.0,0,1
139308,Reggaeton,Don Omar,Te Quiero Pa´Mi,2rXZir7PFYmCw93pK3iVaW,68,0.758,3.06e-05,0,1
139333,Reggaeton,Gigolo Y La Exce,Te Robo Remix,2qHiGVZkLDpQr5MsBWspSD,65,0.764,0.0,0,1
139336,Reggaeton,Don Omar,Dale Don Dale,7zK02QSoQlMO0RAVqN0CI7,67,0.825,0.000264,0,1
139354,Reggaeton,Wisin & Yandel,Ojalá,72kMzFs3DToSPeunmtx9Fs,66,0.703,0.0,0,1
139355,Reggaeton,Alexis y Fido,5 Letras,4sVdzbLsgnWoFtDuoaXzWp,65,0.815,1.69e-06,0,1
139371,Reggaeton,Revol,Dime,08wJw4VdkKImX4t1vL6MsO,63,0.772,0.0,0,1
139378,Reggaeton,Felipe Peláez,Vivo Pensando En Ti (feat. Maluma),0H7cz1bR7w9PulJL7Na774,70,0.797,0.0,0,1
139396,Reggaeton,Bryant Myers,No Ando Solo,6ZEb5M7dycMbooECbG2He4,66,0.672,0.0,0,1
139460,Reggaeton,Reik,Me Duele Amarte,2VLcpwzuZVSZQUCQDQRM8n,65,0.62,0.0,0,1
139464,Reggaeton,Tony Dize,El Doctorado,2PUbdd0s68EfVKlBCUW9Vq,51,0.7190000000000001,0.0,0,1
139485,Reggaeton,Yandel,No Pare,2HDacpEddhWjYTcADPIEQL,64,0.69,3.18e-06,0,1
139513,Reggaeton,Jhay Cortez,Somos Iguales,26XNWPQRmKVKDYVsGLwZ81,66,0.7809999999999999,0.0,0,1
139554,Reggaeton,Yandel,Nunca Me Olvides,27ebni0DfbT5Owz6W42HP8,63,0.8140000000000001,0.0,0,1
139571,Reggaeton,Fuego,Good Vibes - Official Remix,3I52e5l6ag02nA7UllFdM2,65,0.705,2.18e-06,0,1
139695,Reggaeton,Daddy Yankee,Salgo Pa' la Calle,3nCFiwtuVqVJmnSasApvr3,64,0.617,3.32e-06,0,1
139700,Reggaeton,Alex Rose,Karma,32vUFzqLPlcUujOOOnStS0,56,0.778,0.0,0,1
139727,Reggaeton,Joey Montana,Rosas O Espinas,1TtLoJNPEjmXOoGFDhJXMP,65,0.72,0.0,0,1
139783,Reggaeton,Calle 13,La Vuelta Al Mundo,1jlKdNbOA90rjnt88GJnwO,69,0.748,1.62e-06,0,1
139819,Reggaeton,Mike Bahía,Canciones Con Mentiras,1XUhNtCgXIcn8lRdrHvIAe,65,0.7809999999999999,0.0,0,1
140099,Indie,Amy Shark,All Loved Up,6914ZWSnIGPlQkNgQldTmT,66,0.565,4.02e-05,0,1
140321,Indie,Landon Austin,"Rock Bottom, Let It Go, Colors (Acoustic Mashup) - Acoustic",6lvHk1zQjghSslJp3QE4lb,65,0.5589999999999999,0.0,0,1
140553,Indie,TJ Monterde,Dating Tayo,267RumTt5KeLBGl2KWxBL0,66,0.551,3.82e-05,0,1
141317,Indie,Halloran & Kate,We Can't Stop - Acoustic,2nYRexPm8vndayCOHgbovU,65,0.564,0.0,0,1
141500,Indie,Peking Duk,Fire,3BZkEOJwKUYRlkLWZB1izC,68,0.679,8.92e-06,0,1
141675,Indie,Orange & Lemons,Hanggang Kailan - Umuwi Ka Na Baby,5UhpceEr5XmbVwyoIUIRnh,68,0.556,2.19e-06,0,1
142684,Indie,EggPlantEgg,浪流連,2GJ9TC1R5yzZ2gYPKGPGyp,65,0.523,0.0,0,1
142703,Indie,Moonstar88,Migraine,7zzZmpw8L66ZPjH1M6qmOs,67,0.664,2.88e-06,0,1
145580,Jazz,"Earth, Wind & Fire",Fantasy,3YcusdF0VAb25wLvmvJDJ6,67,0.6659999999999999,0.0212,0,1
146703,Jazz,Tito Nieves,Fabricando Fantasías,6cKAPpR0QwLaEKghevxdHc,64,0.563,0.0,0,1
149108,Pop,GASHI,Disrespectful,0mUP2phCdsDKpaCBAFXdjJ,66,0.711,6.35e-05,0,1
149138,Pop,Denzel Curry,BLACK BALLOONS | 13LACK 13ALLOONZ [FEAT. TWELVE'LEN & GOLDLINK | TWELVE'LEN + GOLDL1NK],5mexbTuWx9d8DPZk4sDGF4,67,0.551,0.0,0,1
149142,Pop,JP Cooper,September Song - Guitar Acoustic,7bMkcxifc4EjIQKw49EC7h,72,0.593,0.0,0,1
149147,Pop,The Cars,Drive,3wfujdbamR3Z46F4xav7LM,71,0.5820000000000001,0.00139,0,1
149159,Pop,Yandel,Te Amare,7IJkIQZCy0a6gowQBhGuCJ,71,0.765,0.000458,0,1
149221,Pop,Alta Consigna,El Amor De Mi Vida,2pfz93pztZgtmjwkA4R8DH,67,0.711,0.0,0,1
149268,Pop,KT Tunstall,Suddenly I See,5p9XWUdvbUzmPCukOmwoU3,69,0.5870000000000001,0.0,0,1
149290,Pop,Brian McKnight,Back At One,6mwA6YiKDjAUG8kWvRRUPh,71,0.649,0.0,0,1
149305,Pop,Hearts & Colors,Lighthouse - Andrelli Remix,04CttTezSnv71USiiG9mIo,66,0.595,0.0,0,1
149326,Pop,Adam Lambert,Ghost Town,44aN5xKL3kGHvQ5bXVk6B8,66,0.703,1.92e-05,0,1
149335,Pop,Alejandro Fernandez,Contigo Siempre,17LxkTp8UNbPcYrDrI6UOq,76,0.6609999999999999,0.0,0,1
149337,Pop,Sin Bandera,Entra en Mi Vida,7DUh5iszvXQDhhE0ZEtmUe,69,0.677,0.0,0,1
149350,Pop,Ed Prosek,The Mountain,4VR3rTlDwB1tB8f0Q2R07e,66,0.588,1.14e-06,0,1
149403,Pop,Noah Cyrus,Punches (with LP),1bb9eogTs9f8FrxlQ8Rvr2,67,0.531,0.0,0,1
149406,Pop,Matchbox Twenty,If You're Gone,2f5N826udWfjT9iomeaBJt,64,0.544,1.33e-06,0,1
149439,Pop,ONEUS,Valkyrie,0oNFVyzwK6TFdFHSsD1dmC,66,0.731,0.0,0,1
149490,Pop,Papa Roach,Born For Greatness,5cRPdqpWkaNmIbPi6wJDg2,68,0.525,0.0,0,1
149540,Pop,Rudimental,Walk Alone (feat. Tom Walker),0ySwEFQoOhVaGBky9iCdFJ,73,0.5760000000000001,0.0,0,1
149553,Pop,Poo Bear,Hard 2 Face Reality,0sPJELXHyWpFgkxlzvvRFI,67,0.625,0.0,0,1
149582,Pop,Lewis Capaldi,Mercy,4h2tsEvwk25eHrE7hJlnqB,67,0.628,0.0,0,1
149636,Pop,Mamamoo,Wind flower,2qwyjoSsSr3M7HTt611Q5O,65,0.735,0.0,0,1
149709,Pop,Kygo,Carry Me (feat. Julia Michaels),3FZEv9JddkjHNFiMVxJYpS,66,0.621,0.0,0,1
149790,Pop,David Guetta,Flames - Pink Panda Remix,7sdG8n2Q9s8tCM8Wc2Vg1a,68,0.802,0.0186,0,1
149809,Pop,Maluma,El Perdedor,1iEwyiSLAunPR6uouANE0O,67,0.7020000000000001,1.25e-06,0,1
149822,Pop,Calum Scott,Dancing On My Own - Tiësto Remix,2EHVjRFRSsXQaHAsys74Us,66,0.636,0.00017900000000000001,0,1
149826,Pop,Los Enanitos Verdes,Lamento Boliviano,6Pur3hWy6Nzc27ilmsp5HA,74,0.7140000000000001,0.0006219999999999999,0,1
149833,Pop,Fifth Harmony,He Like That,1zjcIIrm2fbVFmG3dsj03e,65,0.5920000000000001,0.0,0,1
149843,Pop,Maisie Peters,Stay Young,7wjprvfscpUNacftNovfQO,67,0.685,5.62e-06,0,1
149852,Pop,Jonas Blue,Rise - Acoustic,64TfjW0Ebj9Uq0ik2OfmE7,71,0.628,0.0,0,1
149871,Pop,Reyli Barba,Amor del Bueno,2G74yhtIMW8tJY5I83dS4Z,73,0.77,0.0,0,1
149883,Pop,Alphaville,Forever Young,4S1VYqwfkLit9mKVY3MXoo,75,0.489,0.0028,0,1
149910,Pop,Dua Lipa,Genesis,4P76CEIXrrWT2cgS1YrTMr,67,0.715,0.0,0,1
149913,Pop,J Balvin,Cuando Tú Quieras,1tWpgH8rErSXPOkQKFCag9,65,0.696,0.0038,0,1
149940,Pop,Astrid S,Such A Boy,3oIhthYPSKwAwJLA8JClkV,66,0.6629999999999999,1.06e-06,0,1
149965,Pop,Maite Perroni,Loca (feat. Cali Y El Dandee),05ZXXyeZFhZtA6DAP3Aw7x,72,0.7509999999999999,0.0,0,1
149983,Pop,Piso 21,La Vida Sin Ti,1RvL7eHoeUolnQbWm2Hnba,73,0.677,0.0,0,1
150044,Pop,James TW,For You,0CJvDUBeEL1Rmpx7MH28CQ,66,0.7170000000000001,0.0,0,1
150063,Pop,Michael Bublé,I Believe in You,67aeyMdt7cgb8l9zg53Pfm,65,0.612,2.57e-06,0,1
150069,Pop,P!nk,I Am Here,32j279x3imcBWBu9OaHX2n,63,0.61,0.0,0,1
150080,Pop,Sean Paul,Shot & Wine,1M1k3Sxtf7u8Zj3eIzrJm0,70,0.802,0.0,0,1
150142,Pop,Kaivon,Heartbeat,6LdRmeJVVBzTZz93x9ZNnR,65,0.628,2.3e-05,0,1
150155,Pop,Jaymes Young,Infinity,1SOClUWhOi8vHZYMz3GluK,66,0.6709999999999999,5.2900000000000005e-05,0,1
150170,Pop,Matt Hunter,Dicen,4cfoVJxpHqUqTvBrG1RTyi,68,0.8170000000000001,7.85e-06,0,1
150176,Pop,Michael Jackson,I Just Can't Stop Loving You - 2012 Remaster,2fytePz8UsbUr8n33QBEcm,66,0.657,1.92e-06,0,1
150215,Pop,Cutting Crew,(I Just) Died In Your Arms,0YPXkQthLWrhNGoKTbwCJ8,71,0.632,7.64e-05,0,1
150238,Pop,Bruno Mars,Versace On The Floor (Bruno Mars vs. David Guetta),5UJshy5HDHdNEVqlJwzsQB,67,0.747,0.0,0,1
150251,Pop,Kaskade,Cold as Stone - Lipless Remix,6chZg1OMXz9VN3MQCr4cNf,65,0.619,0.0,0,1
150272,Pop,Sam Feldt,Gold,7zs5zHtydDQ4RTEylVtXRp,71,0.721,0.00016,0,1
150284,Pop,Reykon,Macarena,67OeF21snQIQRrjPtfbP5L,71,0.7659999999999999,4.66e-05,0,1
150302,Pop,Electric Light Orchestra,Livin' Thing,2hdNya0b6Cc2YJ8IyaQIWp,70,0.5489999999999999,0.0,0,1
150305,Pop,James Smith,Tell Me That You Love Me,2wHA4yJKT8TJhGz20QxUqX,67,0.536,0.0,0,1
150309,Pop,Erykah Badu,On & On,0tNuJpBgtE65diL6Q8Q7fI,67,0.765,0.0055899999999999995,0,1
150311,Pop,Roxette,The Look,0ZfM5XfJTtFPhOxAERRnNY,70,0.634,8.34e-06,0,1
150409,Pop,Preme,Jackie Chan,6Tb8Fse6LfJ0CRZVlNjHF5,66,0.7490000000000001,0.0,0,1
150437,Pop,Mike WiLL Made-It,The Mantra (with Pharrell & Kendrick Lamar),74wpYGsVh2J13iAmmg1Uln,64,0.698,0.0,0,1
150439,Pop,Felix Jaehn,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),3c8iiZGfEammKJuWTErE5x,72,0.78,0.000176,0,1
150490,Pop,Leslie Grace,Díganle - Tainy Remix,1l89iNLbzfFN9TsWJORolB,69,0.84,0.0,0,1
150510,Pop,Lewis Capaldi,Tough,3XXGqZX50zbGqSOup74UH2,70,0.627,0.0,0,1
150529,Pop,Avicii,Broken Arrows,260jSxvzkFt71ksvkcy2ke,67,0.63,0.000567,0,1
150549,Pop,James TW,When You Love Someone - Acoustic,6668ZaUUXqZ25Tb0DMr2HO,68,0.711,0.0,0,1
150572,Pop,Zara Larsson,Ruin My Life - Piano Version,4Fxj5bX8ZlTGw42BIkFwng,67,0.65,0.0,0,1
150583,Pop,Nicky Jam,Travesuras,1PtL0YQRtq3qxDGUSwZPJ5,70,0.77,0.0,0,1
150587,Pop,Møme,Aloha,7IfOWyh4jTfkcGVrXKVNq0,68,0.613,0.000771,0,1
150603,Pop,Calvin Harris,Promises (with Sam Smith) - David Guetta Remix,3Lv3frZVXU7Q0JEFvLIzWW,69,0.588,0.00021899999999999998,0,1
150618,Pop,Grizfolk,Spoonful,6Y2DPBV2uBBfqQOPZnW3LD,65,0.589,0.0,0,1
150645,Pop,Logic,Broken People (with Logic & Rag'n'Bone Man),5rxPi0MiR4miNK0rCmk980,68,0.6940000000000001,0.0,0,1
150649,Pop,The Mayries,Black Beatles - Acoustic,7tOwlsbz3lmbEjxmury4qZ,67,0.7120000000000001,0.0,0,1
150685,Pop,The Corrs,Breathless,5OQGeJ1ceykovrykZsGhqL,67,0.607,6.8e-05,0,1
150730,Pop,Gryffin,Tie Me Down (feat. Elley Duhé) - Blanke Remix,0Q6lV86C0KMsbkltnk8ZFI,63,0.578,0.0,0,1
150806,Pop,Jay Rock,Tap Out (feat. Jeremih),2YaOQzBkhejBu5d4CyGsfS,65,0.6759999999999999,0.0,0,1
150836,Pop,Three Days Grace,Right Left Wrong,2pAUx2a1F5JCaVgytQm8fI,65,0.489,1.33e-06,0,1
150843,Pop,Sia,Helium (Sia vs. David Guetta & Afrojack),2ludbmtPoyCPe2K08fAlFl,68,0.542,0.0,0,1
150852,Pop,Macklemore,And We Danced (feat. Ziggy Stardust),1FCQEg7wOK9IIBuxx63krr,65,0.758,0.0,0,1
150873,Pop,Ed Sheeran,Take It Back,2dmOWlEHrP266Qgz6wnUrd,65,0.754,0.0,0,1
150880,Pop,DROELOE,Sunburn,0JITWDB1tVUH2VUXmVtYpL,65,0.693,0.00278,0,1
150883,Pop,Cristian Castro,Por Amarte Así,2bvO1KXbUd4vySCWGNqIIa,71,0.61,0.0,0,1
150904,Pop,Tony Dize,Quizas - Remix,4YFoQUkj0XXJgTiHp8d61y,70,0.789,0.0,0,1
150944,Pop,Camila,Te Confieso,7AIy2SEjip6FKhlSNMoMac,71,0.5429999999999999,0.0,0,1
151006,Pop,Hollow Coves,The Woods - Acoustic,6uaIMhUZXMuT2Zz0vxrFiR,66,0.5710000000000001,0.000331,0,1
151008,Pop,Natasha Bedingfield,These Words,6QLU1GKy2Zh2mOh2uoJ0TV,66,0.7340000000000001,0.0,0,1
151026,Pop,LÉON,I Believe in Us,59JtQ8mThUAnRGValaExhc,65,0.555,0.0,0,1
151065,Pop,Sam Feldt,Know You Better (feat. Tessa),43JyIDsNx4pUOOUDcIV2Cr,67,0.778,2.2e-06,0,1
151107,Pop,BTS,Coffee,5IYnriBBJz1iz1ki3bJnWo,62,0.6559999999999999,0.0,0,1
151160,Pop,Kygo,Never Let You Go (feat. John Newman),6sonAwZ8ruHZVzdAwDYsfk,66,0.735,0.0,0,1
151185,Pop,Sebastian Yatra,My Only One (No Hay Nadie Más),1gJA27xiMdENwoAVN7kMlo,68,0.727,0.0,0,1
151198,Pop,Carla Morrison,Eres Tú,2dEVAvwPAJrWFErXxREGVX,69,0.618,0.0,0,1
151218,Pop,Ryan Montbleau,I Was Just Leaving,2P7d62DM2Q1A9i6kkc4rgl,65,0.615,6.97e-06,0,1
151221,Pop,Maná,El Verdadero Amor Perdona (feat. Prince Royce),3Z3ZUu41QYobvrKr494Vjs,64,0.782,1.01e-05,0,1
151251,Pop,Indila,Dernière danse,65uoaqX5qcjXZRheAj1qQT,67,0.6679999999999999,0.0,0,1
151266,Pop,Felipe Peláez,Vivo Pensando En Ti (feat. Maluma),0H7cz1bR7w9PulJL7Na774,70,0.797,0.0,0,1
151276,Pop,Naughty By Nature,Feel Me Flow,6Kp8tQd95YPSrSUTkll2Of,66,0.805,1.79e-06,0,1
151315,Pop,Sebastian Yatra,SUTRA,0lTYnxJdC68v0oXd5xolxY,71,0.752,1.81e-06,0,1
151337,Pop,James TW,Torn - Bonus Track,5511Aj0mYSejKP6fplsoRk,65,0.599,0.0,0,1
151352,Pop,Luis Fonsi,Apaga La Luz,4v4pC1y5UI5oHdcluJIJs8,68,0.809,0.0,0,1
151356,Pop,Denzel Curry,VENGEANCE | VENGEANCE [FEAT. JPEGMAFIA & ZILLAKAMI | JPEGMAF1A + Z1LLAKAM1],4d8BSdhx6WT5GtTOWpv4rh,65,0.7290000000000001,4.18e-06,0,1
151397,Pop,Whethan,High (& Dua Lipa),3dD9yyYTQ73SZvyOygyKva,70,0.708,0.0,0,1
151428,Pop,Greeicy,Amantes,3IyPnNX142pvWx6D5CiimD,74,0.8,0.0,0,1
151431,Pop,Mariah Carey,Without You,1kMOJBmpfWD9fir6st9uqS,69,0.5760000000000001,2.01e-06,0,1
151507,Pop,Declan J Donovan,Fallen so Young,3y4uSQwxHckyRcvafEilkN,67,0.552,0.0,0,1
151565,Pop,Vicetone,Fences,6CLg9uosQhXPoVKYBqI1xT,66,0.698,0.0,0,1
151591,Pop,Pepe Aguilar,Por Mujeres Como Tu,0CIz7t5BltLpaff8qyQFjB,66,0.568,1.63e-05,0,1
151596,Pop,TAEYANG,"눈,코,입(Eyes, Noes, Lips)",4qzBepJAKtYu4T1GDtBZZc,66,0.631,0.0,0,1
151627,Pop,Daddy Yankee,Tu Príncipe,0Q7ZM15J0cJA9rd7pQYdRq,70,0.7709999999999999,2.01e-05,0,1
151710,Pop,Spice Girls,2 Become 1,36AWdhZIGLUTkWpJDhe7va,68,0.6459999999999999,1.9699999999999998e-05,0,1
151747,Pop,Banda Tierra Sagrada,Tenemos Que Hablar,0nsDmXGJrn6CHpJjBWCAcx,66,0.7170000000000001,0.0,0,1
151820,Pop,Loud Luxury,Fill Me In,0OWMb0mr5PZvb8VoI8qNTq,65,0.745,0.000683,0,1
151854,Pop,Little Mix,Is Your Love Enough?,6W6ijKiufUsBBcgJPKis6T,68,0.762,1.11e-06,0,1
151909,Pop,Fruit Bats,When U Love Somebody,2Vy7B6YpJHfqSzMmheUfvy,58,0.723,0.00543,0,1
151943,Pop,Alok,Hear Me Now,39cmB3ZoTOLwOTq7tMNqKa,76,0.778,0.0028899999999999998,0,1
151963,Pop,Kodaline,Follow Your Fire,5s9ZfQasBGM8YLNAhXx7or,66,0.45299999999999996,0.0,0,1
151991,Pop,Halloran & Kate,Weak - Acoustic,5RvpcF6WipmIipuZbjJkVV,66,0.58,0.0,0,1
152023,Pop,Nicky Jam,El Amante - Remix,04f13iELcsYpY2yeLiAcfq,66,0.8029999999999999,0.0,0,1
152038,Pop,Vera Blue,All The Pretty Girls,1kgw52pWfmHsXP0eAmduLg,68,0.708,0.0,0,1
152191,Pop,Snoop Dogg,"Ain't No Fun (If the Homies Cant Have None) (feat. Nate Dogg, Warren G & Kurupt)",4rLpAOk5KVNcqEMK3m6Lje,63,0.84,4.3200000000000007e-05,0,1
152263,R&B,Ella Mai,Trip,6CTWathupIiDs7U4InHnDA,84,0.47700000000000004,0.0,0,1
152268,R&B,Kehlani,Nights Like This (feat. Ty Dolla $ign),6ZRuF2n1CQxyxxAAWsKJOy,85,0.61,0.0,0,1
152277,R&B,Bryson Tiller,Exchange,43PuMrRfbyyuz4QpZ3oAwN,81,0.53,0.0,0,1
152282,R&B,Daniel Caesar,Who Hurt You?,23c9gmiiv7RCu7twft0Mym,78,0.649,0.000167,0,1
152283,R&B,YK Osiris,Valentine,15Nn5EEGQqlptGwiB2NVYV,75,0.76,0.0,0,1
152290,R&B,Madison Beer,Hurts Like Hell (feat. Offset),3WefHNGtjexZvi66ZEx9u4,82,0.7040000000000001,0.0,0,1
152302,R&B,Alessia Cara,Scars To Your Beautiful,0prNGof3XqfTvNDxHonvdK,76,0.573,0.0,0,1
152304,R&B,Miguel,Sky Walker (feat. Travis Scott),5WoaF1B5XIEnWfmb5NZikf,78,0.674,0.0,0,1
152306,R&B,Zara Larsson,Ruin My Life,5tAa8Uaqr4VvA3693mbIhU,88,0.665,0.0,0,1
152308,R&B,The Weeknd,The Hills,7fBv7CLKzipRk6EC6TWHOB,82,0.58,0.0,0,1
152309,R&B,Ella Mai,She Don't (feat. Ty Dolla $Ign),01JPQ87UHeGysPVwTqMJHK,75,0.65,0.0,0,1
152310,R&B,Camila Cabello,Consequences - orchestra,1ArLnG0bHaHPXqf08sEKM0,81,0.547,0.0,0,1
152312,R&B,Alina Baraz,Electric (feat. Khalid),20TYNq9o5sdBAbkCWE9ih7,76,0.599,2.1899999999999997e-05,0,1
152314,R&B,The Weeknd,Pray For Me (with Kendrick Lamar),77UjLW8j5UAGAGVGhR5oUK,81,0.735,2.17e-05,0,1
152318,R&B,Jacquees,You,01jIO8SJFnpSiNLH1JaBZ5,77,0.735,0.0,0,1
152329,R&B,Alicia Keys,If I Ain't Got You,3XVBdLihbNbxUwZosxcGuJ,80,0.609,6.77e-06,0,1
152331,R&B,Camila Cabello,Never Be the Same,4eWQlBRaTjPPUlzacqEeoQ,81,0.637,0.000637,0,1
152334,R&B,Frank Ocean,Ivy,2ZWlPOoWh0626oTaHrnl2a,77,0.5670000000000001,0.000309,0,1
152338,R&B,Big Sean,Bounce Back,0SGkqnVQo9KPytSri1H6cF,79,0.77,0.0,0,1
152340,R&B,Queen Naija,Butterflies,4A58lXGBRCg2cumRXTRxHO,70,0.737,0.0,0,1
152342,R&B,Ella Mai,Whatchamacallit (feat. Chris Brown),1YLfaRr3QIW1fF3nvDO0gX,76,0.6559999999999999,0.0,0,1
152344,R&B,TLC,No Scrubs,1KGi9sZVMeszgZOWivFpxs,81,0.743,0.000717,0,1
152351,R&B,Julia Michaels,Jump (with Trippie Redd),2OvV4NjEBRE9v8Oo7QeUCq,77,0.654,0.0,0,1
152354,R&B,Miguel,Sure Thing,0JXXNGljqupsJaZsgSbMZV,75,0.684,0.00031099999999999997,0,1
152358,R&B,SZA,Broken Clocks,2fXwCWkh6YG5zU1IyvQrbs,74,0.684,0.0,0,1
152370,R&B,Rihanna,Take A Bow,3goSVuTt3fDYDP6kRnFwuL,80,0.6970000000000001,0.0,0,1
152372,R&B,Meghan Trainor,Like I'm Gonna Lose You,2YlZnw2ikdb837oKMKjBkW,80,0.63,0.0,0,1
152376,R&B,The Weeknd,Can't Feel My Face,22VdIZQfgXJea34mQxlt81,80,0.705,0.0,0,1
152378,R&B,Camila Cabello,Real Friends,5vnpANH92iEajvGwE2oQ6r,79,0.701,5.07e-06,0,1
152389,R&B,Bryson Tiller,Right My Wrongs,5rgrBsAFYMun6yhtnLKRPz,73,0.5379999999999999,0.0,0,1
152415,R&B,Rihanna,Bitch Better Have My Money,0NTMtAO2BV4tnGvw9EgBVq,77,0.778,2.04e-06,0,1
152436,R&B,Usher,My Boo,68vgtRHr7iZHpzGpon6Jlo,77,0.662,0.0,0,1
152437,R&B,The Weeknd,Wasted Times,72TyiiduRmczEbDIEtKQdR,75,0.562,2.0399999999999998e-05,0,1
152438,R&B,Daniel Caesar,Hold Me Down,1Mza2sr6tPhy6jjI3HB9fW,71,0.46299999999999997,0.0005650000000000001,0,1
152447,R&B,Ne-Yo,Miss Independent,34ceTg8ChN5HjrqiIYCn9Q,70,0.6729999999999999,0.0,0,1
152451,R&B,Tory Lanez,TAlk tO Me (with Rich The Kid),2cRgo1TiPm7SnPvYzvbOLf,76,0.731,0.0,0,1
152456,R&B,Little Mix,Woman Like Me (feat. Nicki Minaj),6rrTr2HEAzlpC4KWZxF3S1,84,0.757,0.0,0,1
152457,R&B,Rihanna,Work,32lmL4vQAAotg6MrJnhlQZ,70,0.725,0.0,0,1
152460,R&B,Pia Mia,Do It Again,72Bz4ciRZPBcVSw0nrZDHi,76,0.7140000000000001,0.0,0,1
152463,R&B,The Weeknd,Try Me,4rv1ww0dUwFZcDVPqhcOcX,74,0.466,0.00108,0,1
152465,R&B,Sean Kingston,Beautiful Girls,1hGy2eLcmC8eKx7qr1tOqx,77,0.762,0.0,0,1
152466,R&B,Jacquees,B.E.D.,1B6TmCvKjC4dopBohVW51x,71,0.7390000000000001,0.0,0,1
152477,R&B,The Weeknd,Reminder,37F0uwRSrdzkBiuj0D5UHI,74,0.705,0.0,0,1
152482,R&B,The Weeknd,Hurt You,13wNEvWmBsWaWVtiLPRIW5,73,0.484,0.00214,0,1
152494,R&B,Madison Beer,Dead,5kApwSRDqF5CKclVLw1FBM,74,0.583,0.0,0,1
152498,R&B,The Weeknd,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",2PIvq1pGrUjY007X5y1UpM,78,0.66,0.0,0,1
152503,R&B,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),6kex4EBAj0WHXDKZMEJaaF,81,0.696,0.0,0,1
152505,R&B,Kali Uchis,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",1otG6j1WHNvl9WgXLWkHTo,71,0.7020000000000001,0.00201,0,1
152506,R&B,DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),45XhKYRRkyeqoW3teSOkCM,71,0.613,0.0,0,1
152507,R&B,Leona Lewis,Bleeding Love,7wZUrN8oemZfsEd1CGkbXE,80,0.638,0.0,0,1
152510,R&B,Trey Songz,Slow Motion,4NYwy0R3NdvORX2B6OZXBT,73,0.733,3.9200000000000004e-05,0,1
152511,R&B,Keyshia Cole,Let It Go,2RqZFOLOnzVmHUX7ZMcaES,68,0.812,0.0,0,1
152513,R&B,6LACK,Switch,29ZZAShKhwRUuKULSNtxX6,75,0.664,0.00489,0,1
152521,R&B,The Weeknd,Earned It (Fifty Shades Of Grey),4frLb7nWtsz2ymBE6k2GRP,70,0.647,0.0,0,1
152528,R&B,Beyoncé,7/11,02M6vucOvmRfMxTXDUwRXu,75,0.747,0.0,0,1
152529,R&B,Tory Lanez,DrIP DrIp Drip (feat. Meek Mill),6SPYOjTjqvidDI24Hy9lwX,73,0.71,0.0,0,1
152531,R&B,Corinne Bailey Rae,Put Your Records On,2nGFzvICaeEWjIrBrL2RAx,77,0.7390000000000001,1.34e-06,0,1
152532,R&B,Tory Lanez,Say It,2Gyc6e2cLxA5hoX1NOvYnU,73,0.546,6.5000000000000004e-06,0,1
152545,R&B,Chloe x Halle,Happy Without Me,1mQI744KrltnCU798zIGEe,66,0.57,0.0,0,1
152547,R&B,Alicia Keys,Girl On Fire,4esOae7i4rqTbAu9o5Pxco,76,0.48200000000000004,0.00106,0,1
152549,R&B,Big Sean,Jump Out The Window,1jQsKN68yE94tMYml0wHMd,72,0.745,0.0,0,1
152557,R&B,Aloe Blacc,Brooklyn In The Summer,5bTysxqGHXdSGiZVgljzCY,69,0.6559999999999999,0.0,0,1
152560,R&B,Ty Dolla $ign,Love U Better (feat. Lil Wayne & The-Dream),270aLuFCbX32hhBr8MQyPM,71,0.645,0.0,0,1
